"","CLUSTER","lon_cluster","lat_cluster","FREQ","TIME.OF.DAY","MONTH"
"290","27NIGHT_MORNING",-9866.99842345247,5660089.38902146,23,"NIGHT_MORNING",10
"291","28NIGHT_MORNING",-9355.28941762767,5659877.51581543,2532,"NIGHT_MORNING",10
"292","29NIGHT_MORNING",-9972.87054274602,5659763.85981019,20,"NIGHT_MORNING",10
"293","3NIGHT_MORNING",-9578.2122027088,5659898.15897091,564,"NIGHT_MORNING",10
"294","30NIGHT_MORNING",-8872.23768978051,5660251.53160832,1223,"NIGHT_MORNING",10
"295","4NIGHT_MORNING",-9619.08128901278,5659841.56930122,44,"NIGHT_MORNING",10
"296","5NIGHT_MORNING",-9247.19206341889,5660396.01428463,114,"NIGHT_MORNING",10
"297","6NIGHT_MORNING",-9678.59174445129,5659896.16873764,2344,"NIGHT_MORNING",10
"298","7NIGHT_MORNING",-9859.65137120423,5660512.68010068,941,"NIGHT_MORNING",10
"299","8NIGHT_MORNING",-9450.62661492034,5660363.1264336,2766,"NIGHT_MORNING",10
"300","9NIGHT_MORNING",-9434.66235344658,5659899.25076166,13836,"NIGHT_MORNING",10
"301","1NIGHT_MORNING",-9631.47331574237,5659928.4385671,381,"NIGHT_MORNING",11
"302","10NIGHT_MORNING",-10088.0820084982,5660467.87810637,4,"NIGHT_MORNING",11
"303","11NIGHT_MORNING",-9453.88944452864,5659896.22871302,3718,"NIGHT_MORNING",11
"304","12NIGHT_MORNING",-9542.00509330161,5659956.3059882,3126,"NIGHT_MORNING",11
"305","13NIGHT_MORNING",-8795.0539221419,5660452.15841382,212,"NIGHT_MORNING",11
"306","14NIGHT_MORNING",-9437.20754522547,5659900.20267725,8692,"NIGHT_MORNING",11
"307","15NIGHT_MORNING",-9438.90903695847,5660359.20481133,2019,"NIGHT_MORNING",11
"308","16NIGHT_MORNING",-9658.9332622872,5659974.43765966,560,"NIGHT_MORNING",11
"309","17NIGHT_MORNING",-9496.03301088843,5659999.3743424,53,"NIGHT_MORNING",11
"310","18NIGHT_MORNING",-9135.5621811587,5660193.32672647,1262,"NIGHT_MORNING",11
"311","19NIGHT_MORNING",-9602.09440793352,5659900.50359228,3266,"NIGHT_MORNING",11
"312","2NIGHT_MORNING",-9321.19419318567,5660477.44185171,98,"NIGHT_MORNING",11
"313","20NIGHT_MORNING",-9383.03644750101,5659869.68979168,1592,"NIGHT_MORNING",11
"314","21NIGHT_MORNING",-9675.98036676036,5659898.02593421,2876,"NIGHT_MORNING",11
"315","22NIGHT_MORNING",-9858.87183389535,5660509.17249633,1483,"NIGHT_MORNING",11
"316","23NIGHT_MORNING",-9532.27175416588,5659868.73793391,181,"NIGHT_MORNING",11
"317","24NIGHT_MORNING",-9611.24243689617,5659992.71569046,2416,"NIGHT_MORNING",11
"318","25NIGHT_MORNING",-9431.72369787112,5660323.2237528,1507,"NIGHT_MORNING",11
"319","26NIGHT_MORNING",-9017.25645243196,5660386.85852353,808,"NIGHT_MORNING",11
"320","27NIGHT_MORNING",-9864.45336789335,5660525.39232172,74,"NIGHT_MORNING",11
"321","28NIGHT_MORNING",-9526.81281015272,5659924.38703605,1286,"NIGHT_MORNING",11
"322","29NIGHT_MORNING",-9643.00242249352,5659902.35893571,893,"NIGHT_MORNING",11
"323","3NIGHT_MORNING",-10382.6219788392,5659839.54433147,177,"NIGHT_MORNING",11
"324","30NIGHT_MORNING",-9611.64029118592,5659849.11851358,165,"NIGHT_MORNING",11
"325","4NIGHT_MORNING",-9307.73640263944,5660005.63843276,1698,"NIGHT_MORNING",11
"326","5NIGHT_MORNING",-9285.35586135013,5659907.60575985,1238,"NIGHT_MORNING",11
"327","6NIGHT_MORNING",-9593.44842948918,5660346.02762246,79,"NIGHT_MORNING",11
"328","7NIGHT_MORNING",-9325.58716830795,5659876.49392232,220,"NIGHT_MORNING",11
"329","8NIGHT_MORNING",-9760.89529416439,5660196.75371641,19,"NIGHT_MORNING",11
"330","9NIGHT_MORNING",-8856.99752088516,5660127.72012687,1332,"NIGHT_MORNING",11
"331","1NIGHT_MORNING",-9653.90819779349,5659963.63464505,734,"NIGHT_MORNING",12
"332","10NIGHT_MORNING",-9648.97183073447,5659898.53003322,796,"NIGHT_MORNING",12
"333","11NIGHT_MORNING",-9292.16067579554,5659898.59194737,1777,"NIGHT_MORNING",12
"334","12NIGHT_MORNING",-9542.45167348011,5659950.76374639,1596,"NIGHT_MORNING",12
"335","13NIGHT_MORNING",-9860.9753780223,5660511.14675781,699,"NIGHT_MORNING",12
"336","14NIGHT_MORNING",-9433.86899028874,5660322.63910144,214,"NIGHT_MORNING",12
"337","15NIGHT_MORNING",-9438.12279946593,5659897.98502457,6059,"NIGHT_MORNING",12
"338","16NIGHT_MORNING",-8869.92213817228,5660167.27108586,1327,"NIGHT_MORNING",12
"339","17NIGHT_MORNING",-9161.22262077221,5660231.83232545,336,"NIGHT_MORNING",12
"340","18NIGHT_MORNING",-8849.74910793387,5660119.1844664,2106,"NIGHT_MORNING",12
"341","19NIGHT_MORNING",-9739.5781816437,5660316.63379274,17,"NIGHT_MORNING",12
"342","2NIGHT_MORNING",-9609.96642802017,5659993.96621356,1810,"NIGHT_MORNING",12
"343","20NIGHT_MORNING",-9598.73027466377,5659897.44767405,885,"NIGHT_MORNING",12
"344","21NIGHT_MORNING",-8666.32731558144,5660066.94775513,41,"NIGHT_MORNING",12
"345","22NIGHT_MORNING",-9528.37571359364,5659907.69801464,1526,"NIGHT_MORNING",12
"346","23NIGHT_MORNING",-9315.15489756745,5660211.62446375,51,"NIGHT_MORNING",12
"347","24NIGHT_MORNING",-9305.95163164818,5660007.10245908,1326,"NIGHT_MORNING",12
"348","25NIGHT_MORNING",-9166.03400366513,5660001.45611507,85,"NIGHT_MORNING",12
"349","26NIGHT_MORNING",-9671.13162300755,5659898.68381182,1109,"NIGHT_MORNING",12
"350","27NIGHT_MORNING",-9383.34932582953,5659871.7763329,1517,"NIGHT_MORNING",12
"351","28NIGHT_MORNING",-8820.12151550064,5660407.37604786,265,"NIGHT_MORNING",12
"352","29NIGHT_MORNING",-9680.60366748035,5659894.5607353,2006,"NIGHT_MORNING",12
"353","3NIGHT_MORNING",-9962.10520886936,5659926.91982736,10,"NIGHT_MORNING",12
"354","30NIGHT_MORNING",-9076.62144748969,5660147.46423961,426,"NIGHT_MORNING",12
"355","4NIGHT_MORNING",-9700.6313809826,5659983.09515411,48,"NIGHT_MORNING",12
"356","5NIGHT_MORNING",-8850.65434541382,5660657.19121725,9,"NIGHT_MORNING",12
"357","6NIGHT_MORNING",-9121.35154753764,5660164.88235131,2250,"NIGHT_MORNING",12
"358","7NIGHT_MORNING",-9020.88378596517,5660418.8672907,956,"NIGHT_MORNING",12
"359","8NIGHT_MORNING",-9230.9619166555,5660430.72162982,177,"NIGHT_MORNING",12
"360","9NIGHT_MORNING",-9447.43776330762,5660356.11279759,529,"NIGHT_MORNING",12
"361","1EARLY_MORNING",-9426.94149769269,5659886.87892118,810,"EARLY_MORNING",1
"362","10EARLY_MORNING",-9557.53746194496,5660319.90970796,175,"EARLY_MORNING",1
"363","11EARLY_MORNING",-9442.61747206589,5659902.28345774,4084,"EARLY_MORNING",1
"364","12EARLY_MORNING",-9602.77503033381,5659901.82618637,1189,"EARLY_MORNING",1
"365","13EARLY_MORNING",-9428.08658558889,5660325.63036829,1110,"EARLY_MORNING",1
"366","14EARLY_MORNING",-9632.5626726216,5659935.1458078,70,"EARLY_MORNING",1
"367","15EARLY_MORNING",-9610.8402169015,5659981.93334944,1141,"EARLY_MORNING",1
"368","16EARLY_MORNING",-9862.38899107773,5660508.06223669,1140,"EARLY_MORNING",1
"369","17EARLY_MORNING",-9959.73280819214,5660264.64573752,43,"EARLY_MORNING",1
"370","18EARLY_MORNING",-9469.24147608936,5660137.84097218,812,"EARLY_MORNING",1
"371","19EARLY_MORNING",-8952.66552983624,5660399.27363888,3196,"EARLY_MORNING",1
"372","2EARLY_MORNING",-9445.51369210172,5660393.43987779,549,"EARLY_MORNING",1
"373","20EARLY_MORNING",-9308.64910996152,5660009.99877353,1420,"EARLY_MORNING",1
"374","21EARLY_MORNING",-9383.36377664861,5659872.29379835,1262,"EARLY_MORNING",1
"375","22EARLY_MORNING",-9436.19571013999,5660357.77042216,2911,"EARLY_MORNING",1
"376","23EARLY_MORNING",-9651.81432977228,5659962.06698627,1410,"EARLY_MORNING",1
"377","24EARLY_MORNING",-9648.88939569864,5659897.36855275,1043,"EARLY_MORNING",1
"378","25EARLY_MORNING",-10192.1861795739,5659575.41226455,23,"EARLY_MORNING",1
"379","26EARLY_MORNING",-9432.81124739404,5659899.45190475,3105,"EARLY_MORNING",1
"380","27EARLY_MORNING",-9538.18928360621,5659950.86091371,1598,"EARLY_MORNING",1
"381","28EARLY_MORNING",-8808.3389722939,5660117.8295993,1123,"EARLY_MORNING",1
"382","29EARLY_MORNING",-9034.54885505692,5660043.4385649,866,"EARLY_MORNING",1
"383","3EARLY_MORNING",-9520.85553782864,5659882.43774753,282,"EARLY_MORNING",1
"384","30EARLY_MORNING",-9181.33775688139,5660478.25681051,1804,"EARLY_MORNING",1
"385","4EARLY_MORNING",-9681.85686227417,5659895.30166124,2552,"EARLY_MORNING",1
"386","5EARLY_MORNING",-9292.76838589381,5659896.25577398,1205,"EARLY_MORNING",1
"387","6EARLY_MORNING",-9612.94125269989,5660064.77188437,30,"EARLY_MORNING",1
"388","7EARLY_MORNING",-9601.01132486985,5659848.59572465,481,"EARLY_MORNING",1
"389","8EARLY_MORNING",-9314.86357026982,5660142.29463291,2097,"EARLY_MORNING",1
"390","9EARLY_MORNING",-9156.97306833709,5660264.32982527,1534,"EARLY_MORNING",1
"391","1EARLY_MORNING",-9198.94440954175,5660255.76335609,1125,"EARLY_MORNING",2
"392","10EARLY_MORNING",-9053.96510653679,5659964.56037113,176,"EARLY_MORNING",2
"393","11EARLY_MORNING",-9663.6442017214,5659899.19918836,2069,"EARLY_MORNING",2
"394","12EARLY_MORNING",-8964.17265860997,5660081.45780143,415,"EARLY_MORNING",2
"395","13EARLY_MORNING",-9082.55349226767,5660166.18645613,432,"EARLY_MORNING",2
"396","14EARLY_MORNING",-9653.30081324244,5659950.80553482,2109,"EARLY_MORNING",2
"397","15EARLY_MORNING",-9893.49273417658,5660391.28544354,181,"EARLY_MORNING",2
"398","16EARLY_MORNING",-8852.64634892302,5660131.89516306,1038,"EARLY_MORNING",2
"399","17EARLY_MORNING",-9348.69775982068,5660212.43428811,857,"EARLY_MORNING",2
"400","18EARLY_MORNING",-9176.82804580672,5660484.15915532,1774,"EARLY_MORNING",2
"401","19EARLY_MORNING",-10497.8939153655,5659726.58078392,212,"EARLY_MORNING",2
"402","2EARLY_MORNING",-9439.24712286954,5659892.96559792,12654,"EARLY_MORNING",2
"403","20EARLY_MORNING",-9325.24955711621,5660094.47314054,525,"EARLY_MORNING",2
"404","21EARLY_MORNING",-8616.4023676833,5660104.75214788,150,"EARLY_MORNING",2
"405","22EARLY_MORNING",-9285.72897657701,5660105.38017481,790,"EARLY_MORNING",2
"406","23EARLY_MORNING",-8767.11863262938,5660422.92678966,458,"EARLY_MORNING",2
"407","24EARLY_MORNING",-9380.13795003725,5659867.30797002,211,"EARLY_MORNING",2
"408","25EARLY_MORNING",-9440.17287058223,5660361.21251095,2031,"EARLY_MORNING",2
"409","26EARLY_MORNING",-9597.59494289993,5659878.23769605,2866,"EARLY_MORNING",2
"410","27EARLY_MORNING",-9613.03040720548,5659984.38773211,1842,"EARLY_MORNING",2
"411","28EARLY_MORNING",-9302.41837685205,5659889.92141122,1252,"EARLY_MORNING",2
"412","29EARLY_MORNING",-9538.63488688364,5659946.32636942,2723,"EARLY_MORNING",2
"413","3EARLY_MORNING",-9305.45843780869,5660006.29880433,1255,"EARLY_MORNING",2
"414","30EARLY_MORNING",-9400.10360093903,5660000.1901455,54,"EARLY_MORNING",2
"415","4EARLY_MORNING",-9383.16969330215,5659876.48445263,624,"EARLY_MORNING",2
"416","5EARLY_MORNING",-9337.5512657061,5659870.32592369,936,"EARLY_MORNING",2
"417","6EARLY_MORNING",-9387.88082367647,5659871.79855045,409,"EARLY_MORNING",2
"418","7EARLY_MORNING",-8999.05565689584,5660380.76238136,1852,"EARLY_MORNING",2
"419","8EARLY_MORNING",-9472.24311727495,5660137.11353236,762,"EARLY_MORNING",2
"420","9EARLY_MORNING",-10013.236176579,5659818.67783269,66,"EARLY_MORNING",2
"421","1EARLY_MORNING",-9340.14589283535,5659873.02790284,1238,"EARLY_MORNING",3
"422","10EARLY_MORNING",-9526.87962312221,5659935.42811792,2772,"EARLY_MORNING",3
"423","11EARLY_MORNING",-9678.18160606035,5659894.81925033,1658,"EARLY_MORNING",3
"424","12EARLY_MORNING",-9601.69562282994,5659853.29194399,574,"EARLY_MORNING",3
"425","13EARLY_MORNING",-9859.05893824656,5660480.15845747,158,"EARLY_MORNING",3
"426","14EARLY_MORNING",-9023.42125969754,5660431.08165939,1073,"EARLY_MORNING",3
"427","15EARLY_MORNING",-9432.67211500018,5660162.6851291,1848,"EARLY_MORNING",3
"428","16EARLY_MORNING",-9082.2154781474,5660310.50752706,458,"EARLY_MORNING",3
"429","17EARLY_MORNING",-8793.20498284364,5660458.88637742,839,"EARLY_MORNING",3
"430","18EARLY_MORNING",-10033.5309812295,5660188.64736184,45,"EARLY_MORNING",3
"431","19EARLY_MORNING",-9437.92956246832,5659900.33491257,18314,"EARLY_MORNING",3
"432","2EARLY_MORNING",-9465.24048584585,5660350.56695591,2171,"EARLY_MORNING",3
"433","20EARLY_MORNING",-9243.5907175152,5660457.920668,2272,"EARLY_MORNING",3
"434","21EARLY_MORNING",-9610.44993705931,5659986.8053175,2258,"EARLY_MORNING",3
"435","22EARLY_MORNING",-9123.99002760131,5660173.9626106,1512,"EARLY_MORNING",3
"436","23EARLY_MORNING",-9223.94397017451,5660248.46935901,1429,"EARLY_MORNING",3
"437","24EARLY_MORNING",-8818.67435690594,5660124.0839785,1771,"EARLY_MORNING",3
"438","25EARLY_MORNING",-9304.07891716301,5660008.41090269,1208,"EARLY_MORNING",3
"439","26EARLY_MORNING",-9311.77337252596,5660100.40325624,1953,"EARLY_MORNING",3
"440","27EARLY_MORNING",-9084.29367968641,5660522.18919605,837,"EARLY_MORNING",3
"441","28EARLY_MORNING",-9303.18547672244,5659890.95791898,1581,"EARLY_MORNING",3
"442","29EARLY_MORNING",-9603.01742318074,5659902.89290872,1421,"EARLY_MORNING",3
"443","3EARLY_MORNING",-9995.48270852277,5659812.406458,209,"EARLY_MORNING",3
"444","30EARLY_MORNING",-9551.92238160406,5659856.62644316,1223,"EARLY_MORNING",3
"445","4EARLY_MORNING",-9646.21161096501,5659937.45506305,2203,"EARLY_MORNING",3
"446","5EARLY_MORNING",-9122.22307357238,5659982.44390563,241,"EARLY_MORNING",3
"447","6EARLY_MORNING",-9392.76654811422,5660013.97062602,59,"EARLY_MORNING",3
"448","7EARLY_MORNING",-9383.96943876071,5659876.53209106,1308,"EARLY_MORNING",3
"449","8EARLY_MORNING",-8914.51800778306,5660337.79451784,898,"EARLY_MORNING",3
"450","9EARLY_MORNING",-8980.20185350326,5660079.88658607,713,"EARLY_MORNING",3
"451","1EARLY_MORNING",-8970.88036289048,5660165.80653706,436,"EARLY_MORNING",4
"452","10EARLY_MORNING",-9851.02032830279,5660457.8690774,75,"EARLY_MORNING",4
"453","11EARLY_MORNING",-9384.52399134637,5659876.24809522,1141,"EARLY_MORNING",4
"454","12EARLY_MORNING",-9593.47098270454,5659860.0726298,20,"EARLY_MORNING",4
"455","13EARLY_MORNING",-9015.47133752046,5660013.79361166,160,"EARLY_MORNING",4
"456","14EARLY_MORNING",-9335.14157948235,5659873.41162925,1173,"EARLY_MORNING",4
"457","15EARLY_MORNING",-10192.3764044086,5659646.62311134,15,"EARLY_MORNING",4
"458","16EARLY_MORNING",-9463.80162459906,5659929.57015468,2260,"EARLY_MORNING",4
"459","17EARLY_MORNING",-9500.46183989478,5660354.23729756,169,"EARLY_MORNING",4
"460","18EARLY_MORNING",-9332.77465779906,5660228.76162854,598,"EARLY_MORNING",4
"461","19EARLY_MORNING",-9428.55711656221,5659909.06567089,98,"EARLY_MORNING",4
"462","2EARLY_MORNING",-9645.9794714113,5659947.67277836,1216,"EARLY_MORNING",4
"463","20EARLY_MORNING",-9500.71110322662,5659856.05485615,13,"EARLY_MORNING",4
"464","21EARLY_MORNING",-9602.81074481552,5659903.12901726,1137,"EARLY_MORNING",4
"465","22EARLY_MORNING",-9381.1425373529,5659863.87239697,126,"EARLY_MORNING",4
"466","23EARLY_MORNING",-9452.84443429826,5660142.67025176,268,"EARLY_MORNING",4
"467","24EARLY_MORNING",-9388.42246616339,5659972.44546664,105,"EARLY_MORNING",4
"468","25EARLY_MORNING",-9260.08444570962,5660488.62538603,752,"EARLY_MORNING",4
"469","26EARLY_MORNING",-9084.23402187924,5660435.12874292,1533,"EARLY_MORNING",4
"470","27EARLY_MORNING",-9663.32785840435,5659903.98605649,277,"EARLY_MORNING",4
"471","28EARLY_MORNING",-9304.58374415828,5660115.72292449,946,"EARLY_MORNING",4
"472","29EARLY_MORNING",-8848.09400260307,5660095.17176946,599,"EARLY_MORNING",4
"473","3EARLY_MORNING",-9311.58514912307,5660009.59970718,843,"EARLY_MORNING",4
"474","30EARLY_MORNING",-9555.79755394795,5659865.82277241,107,"EARLY_MORNING",4
"475","4EARLY_MORNING",-8878.63788065512,5660438.28370818,1037,"EARLY_MORNING",4
"476","5EARLY_MORNING",-9681.31006518431,5659894.89377036,1395,"EARLY_MORNING",4
"477","6EARLY_MORNING",-9440.6154402944,5659890.80191736,2248,"EARLY_MORNING",4
"478","7EARLY_MORNING",-9553.77559955383,5659857.04643629,1108,"EARLY_MORNING",4
"479","8EARLY_MORNING",-9156.39998288972,5660218.69906496,1014,"EARLY_MORNING",4
"480","9EARLY_MORNING",-9556.35791236309,5659879.93744904,239,"EARLY_MORNING",4
"481","1EARLY_MORNING",-9481.95024963022,5660125.09537277,133,"EARLY_MORNING",5
"482","10EARLY_MORNING",-9161.58134465692,5660453.12221824,47,"EARLY_MORNING",5
"483","11EARLY_MORNING",-9324.71723109845,5660079.5916476,252,"EARLY_MORNING",5
"484","12EARLY_MORNING",-9985.95097408034,5660212.95990221,21,"EARLY_MORNING",5
"485","13EARLY_MORNING",-9411.65789396542,5660187.66331304,187,"EARLY_MORNING",5
"486","14EARLY_MORNING",-9308.04717904237,5660109.47405899,691,"EARLY_MORNING",5
"487","15EARLY_MORNING",-8982.4569301237,5660438.50289955,75,"EARLY_MORNING",5
"488","16EARLY_MORNING",-9679.2749890533,5659894.75462494,38,"EARLY_MORNING",5
"489","17EARLY_MORNING",-9635.2175642243,5659942.2372142,718,"EARLY_MORNING",5
"490","18EARLY_MORNING",-9602.29949108259,5659972.05007927,49,"EARLY_MORNING",5
"491","19EARLY_MORNING",-10034.7288777674,5660554.48143354,57,"EARLY_MORNING",5
"492","2EARLY_MORNING",-9091.25803985119,5660506.5406009,585,"EARLY_MORNING",5
"493","20EARLY_MORNING",-8953.59052884946,5660258.62836982,97,"EARLY_MORNING",5
"494","21EARLY_MORNING",-8947.83946552925,5660018.17883186,122,"EARLY_MORNING",5
"495","22EARLY_MORNING",-9253.8939014214,5660502.86088536,287,"EARLY_MORNING",5
"496","23EARLY_MORNING",-9237.06494491284,5659866.19327365,409,"EARLY_MORNING",5
"497","24EARLY_MORNING",-9613.46795302668,5660035.48271726,97,"EARLY_MORNING",5
"498","25EARLY_MORNING",-9303.92905366368,5660334.6188376,46,"EARLY_MORNING",5
"499","26EARLY_MORNING",-9263.74842011221,5660493.0883494,107,"EARLY_MORNING",5
"500","27EARLY_MORNING",-9553.99592961172,5659969.87812165,135,"EARLY_MORNING",5
"501","28EARLY_MORNING",-8748.54601117696,5660370.24411839,150,"EARLY_MORNING",5
"502","29EARLY_MORNING",-9228.71924798117,5659849.13657568,867,"EARLY_MORNING",5
"503","3EARLY_MORNING",-9388.12667492025,5660462.45072272,168,"EARLY_MORNING",5
"504","30EARLY_MORNING",-9178.70451124033,5660203.32270526,308,"EARLY_MORNING",5
"505","4EARLY_MORNING",-9760.91084521459,5660324.98483782,55,"EARLY_MORNING",5
"506","5EARLY_MORNING",-9348.93391274138,5660080.35678359,288,"EARLY_MORNING",5
"507","6EARLY_MORNING",-9689.96467391853,5659977.58622352,783,"EARLY_MORNING",5
"508","7EARLY_MORNING",-9275.72088669856,5660161.55671877,97,"EARLY_MORNING",5
"509","8EARLY_MORNING",-9249.20357016073,5660507.93983858,191,"EARLY_MORNING",5
"510","9EARLY_MORNING",-9110.91774490193,5660476.33514473,286,"EARLY_MORNING",5
"511","1EARLY_MORNING",-9234.55249213119,5659856.5958925,400,"EARLY_MORNING",6
"512","10EARLY_MORNING",-9377.01029329886,5660504.95746935,297,"EARLY_MORNING",6
"513","11EARLY_MORNING",-9567.2620883183,5659966.20402958,141,"EARLY_MORNING",6
"514","12EARLY_MORNING",-8983.55789644078,5660440.87757705,637,"EARLY_MORNING",6
"515","13EARLY_MORNING",-9124.416983207,5660397.30099608,191,"EARLY_MORNING",6
"516","14EARLY_MORNING",-9105.48101188439,5660168.74407913,102,"EARLY_MORNING",6
"517","15EARLY_MORNING",-9237.40817549047,5659864.78889752,306,"EARLY_MORNING",6
"518","16EARLY_MORNING",-9611.16253295299,5660031.3889489,143,"EARLY_MORNING",6
"519","17EARLY_MORNING",-9444.17330305723,5660358.04565892,977,"EARLY_MORNING",6
"520","18EARLY_MORNING",-8915.51382125715,5659994.80277266,89,"EARLY_MORNING",6
"521","19EARLY_MORNING",-8897.51614246528,5660324.95194357,163,"EARLY_MORNING",6
"522","2EARLY_MORNING",-10451.0488208861,5659835.0130002,34,"EARLY_MORNING",6
"523","20EARLY_MORNING",-10028.5582296385,5659146.41378271,4,"EARLY_MORNING",6
"524","21EARLY_MORNING",-9392.73757174359,5659969.70434001,103,"EARLY_MORNING",6
"525","22EARLY_MORNING",-9934.21865321824,5660359.69387332,63,"EARLY_MORNING",6
"526","23EARLY_MORNING",-9194.99765192165,5660238.61439259,202,"EARLY_MORNING",6
"527","24EARLY_MORNING",-9322.51871115169,5660220.93792164,132,"EARLY_MORNING",6
"528","25EARLY_MORNING",-9235.14404526242,5660494.41720075,418,"EARLY_MORNING",6
"529","26EARLY_MORNING",-8737.34421583515,5660412.36242268,139,"EARLY_MORNING",6
"530","27EARLY_MORNING",-9694.06978687781,5659976.38898846,1224,"EARLY_MORNING",6
"531","28EARLY_MORNING",-9923.59611215481,5660552.07124354,53,"EARLY_MORNING",6
"532","29EARLY_MORNING",-9214.34573119475,5659842.2197575,190,"EARLY_MORNING",6
"533","3EARLY_MORNING",-9161.2282988707,5660010.46375754,49,"EARLY_MORNING",6
"534","30EARLY_MORNING",-9099.53021653537,5660506.26127693,848,"EARLY_MORNING",6
"535","4EARLY_MORNING",-9632.13391036523,5659947.67044082,1151,"EARLY_MORNING",6
"536","5EARLY_MORNING",-9338.56867966204,5660087.42403683,728,"EARLY_MORNING",6
"537","6EARLY_MORNING",-9496.74037581364,5660118.7043083,212,"EARLY_MORNING",6
"538","7EARLY_MORNING",-9230.9389138441,5659846.85272806,848,"EARLY_MORNING",6
"539","8EARLY_MORNING",-9430.92994298828,5660160.0046378,722,"EARLY_MORNING",6
"540","9EARLY_MORNING",-9310.82102164905,5660109.00883948,729,"EARLY_MORNING",6
"541","1EARLY_MORNING",-9227.72756334882,5659851.91996127,288,"EARLY_MORNING",7
"542","10EARLY_MORNING",-8880.62722073065,5660008.87786693,64,"EARLY_MORNING",7
"543","11EARLY_MORNING",-9100.22359148632,5660504.81848882,460,"EARLY_MORNING",7
"544","12EARLY_MORNING",-9187.95173733774,5660252.76284738,283,"EARLY_MORNING",7
"545","13EARLY_MORNING",-9302.74833495534,5660101.65832924,700,"EARLY_MORNING",7
"546","14EARLY_MORNING",-9055.36156267786,5660071.66134728,76,"EARLY_MORNING",7
"547","15EARLY_MORNING",-9233.02631461183,5659845.13282752,377,"EARLY_MORNING",7
"548","16EARLY_MORNING",-8943.44843725557,5660457.51498719,381,"EARLY_MORNING",7
"549","17EARLY_MORNING",-9223.27171554044,5659845.70062956,519,"EARLY_MORNING",7
"550","18EARLY_MORNING",-9415.84033432427,5660194.78751533,80,"EARLY_MORNING",7
"551","19EARLY_MORNING",-9274.68840805212,5660241.82672425,131,"EARLY_MORNING",7
"552","2EARLY_MORNING",-10074.7776339218,5659272.79620418,6,"EARLY_MORNING",7
"553","20EARLY_MORNING",-8928.60949521674,5660286.25007643,138,"EARLY_MORNING",7
"554","21EARLY_MORNING",-8814.11136467047,5660380.76264664,331,"EARLY_MORNING",7
"555","22EARLY_MORNING",-9336.67947937131,5660211.48410737,89,"EARLY_MORNING",7
"556","23EARLY_MORNING",-9437.49002889322,5660364.81805316,1635,"EARLY_MORNING",7
"557","24EARLY_MORNING",-9237.04734766266,5659850.3916703,250,"EARLY_MORNING",7
"558","25EARLY_MORNING",-9225.07726345485,5659867.17185264,115,"EARLY_MORNING",7
"559","26EARLY_MORNING",-9498.5564647937,5660093.01495477,68,"EARLY_MORNING",7
"560","27EARLY_MORNING",-9169.09738346755,5660387.78867225,294,"EARLY_MORNING",7
"561","28EARLY_MORNING",-9435.41910281093,5660171.28383565,150,"EARLY_MORNING",7
"562","29EARLY_MORNING",-9292.93381729185,5660144.51817012,155,"EARLY_MORNING",7
"563","3EARLY_MORNING",-9245.34654142229,5660498.80584453,279,"EARLY_MORNING",7
"564","30EARLY_MORNING",-9348.58874640078,5660096.86929839,95,"EARLY_MORNING",7
"565","4EARLY_MORNING",-9661.43449027386,5659970.15513119,385,"EARLY_MORNING",7
"566","5EARLY_MORNING",-9084.20385453417,5660301.19682973,128,"EARLY_MORNING",7
"567","6EARLY_MORNING",-9494.6564352595,5660136.62355029,169,"EARLY_MORNING",7
"568","7EARLY_MORNING",-9443.96388241823,5660182.60468833,332,"EARLY_MORNING",7
"569","8EARLY_MORNING",-9009.10962091271,5660424.23888556,663,"EARLY_MORNING",7
"570","9EARLY_MORNING",-9966.14349681915,5660521.05890029,74,"EARLY_MORNING",7
"571","1EARLY_MORNING",-9240.43538163762,5659935.32173567,5,"EARLY_MORNING",8
"572","10EARLY_MORNING",-9182.27678802285,5660263.92151496,524,"EARLY_MORNING",8
"573","11EARLY_MORNING",-9325.63823815213,5660389.15495426,232,"EARLY_MORNING",8
"574","12EARLY_MORNING",-8895.51477446743,5660185.64808855,48,"EARLY_MORNING",8
"575","13EARLY_MORNING",-9209.37379117752,5659856.28723838,35,"EARLY_MORNING",8
"576","14EARLY_MORNING",-9226.3412226386,5659848.44822613,117,"EARLY_MORNING",8
"577","15EARLY_MORNING",-10134.8346072672,5659618.36548196,29,"EARLY_MORNING",8
"578","16EARLY_MORNING",-8928.94637824155,5659980.07552116,39,"EARLY_MORNING",8
"579","17EARLY_MORNING",-9439.8205970307,5660349.74528917,277,"EARLY_MORNING",8
"580","18EARLY_MORNING",-9220.35156339273,5659849.81314983,155,"EARLY_MORNING",8
"581","19EARLY_MORNING",-9090.05565005142,5660523.05567166,249,"EARLY_MORNING",8
"582","2EARLY_MORNING",-9224.99153229418,5659853.65166363,211,"EARLY_MORNING",8
"583","20EARLY_MORNING",-9638.4380678608,5659986.70069621,61,"EARLY_MORNING",8
"584","21EARLY_MORNING",-8824.35749254768,5660429.37633363,173,"EARLY_MORNING",8
"585","22EARLY_MORNING",-9226.52819920846,5659830.69614432,40,"EARLY_MORNING",8
"586","23EARLY_MORNING",-9210.64080776001,5659839.34385502,204,"EARLY_MORNING",8
"587","24EARLY_MORNING",-9171.53680106561,5660416.59384285,361,"EARLY_MORNING",8
